"","name","studyName","germplasmDbId","trait","predicted.value","standard.error","upper.Confidence.limit","lower.Confidence.limit","est.status"
"755","19-23069","Pr_Urb_21","239873","Grain.test.weight...lbs.bu",54.5631965158279,0.449330678392569,55.4448519687071,53.6815410629486,"Estimable"
"756","19-23069","Pr_Urb_21","239873","Grain.yield...bu.ac",81.8245297065911,4.75041409281645,91.1455680637958,72.5034913493863,"Estimable"
"757","19-23069","Pr_Urb_21","239873","Heading.time...Julian.date..JD..",135.392080293438,0.381507998527158,136.14065728449,134.643503302386,"Estimable"
"758","19-23069","Pr_Urb_21","239873","Plant.height.inches",40.2110697937693,0.91899849132512,42.014285265197,38.4078543223417,"Estimable"
"759","19-23077","Pr_Urb_21","239875","Grain.test.weight...lbs.bu",54.182858530873,0.324019658075009,54.8186346132092,53.5470824485368,"Estimable"
"760","19-23077","Pr_Urb_21","239875","Grain.yield...bu.ac",92.2576281237417,3.55614958983639,99.2353370314656,85.2799192160177,"Estimable"
"761","19-23077","Pr_Urb_21","239875","Heading.time...Julian.date..JD..",136.623092314255,0.379933803470218,137.368580494054,135.877604134456,"Estimable"
"762","19-23077","Pr_Urb_21","239875","Plant.height.inches",38.204733300322,0.911689839566281,39.9936080801695,36.4158585204746,"Estimable"
"763","19-23112","Pr_Urb_21","239876","Grain.test.weight...lbs.bu",54.5593045148887,0.32111435234109,55.1893799434174,53.9292290863599,"Estimable"
"764","19-23112","Pr_Urb_21","239876","Grain.yield...bu.ac",85.208730548864,3.51954125914936,92.1146083176894,78.3028527800386,"Estimable"
"765","19-23112","Pr_Urb_21","239876","Heading.time...Julian.date..JD..",136.037788699782,0.37934732040334,136.782126110184,135.29345128938,"Estimable"
"766","19-23112","Pr_Urb_21","239876","Plant.height.inches",40.2191219143611,0.909355469012612,42.0034163024689,38.4348275262533,"Estimable"
"767","19-23246","Pr_Urb_21","239881","Grain.test.weight...lbs.bu",53.9158860378224,0.322840756029205,54.5493489341976,53.2824231414472,"Estimable"
"768","19-23246","Pr_Urb_21","239881","Grain.yield...bu.ac",82.6699252762971,3.54025239864211,89.6164414656605,75.7234090869338,"Estimable"
"769","19-23246","Pr_Urb_21","239881","Heading.time...Julian.date..JD..",134.45826588697,0.379231493976866,135.202376028223,133.714155745716,"Estimable"
"770","19-23246","Pr_Urb_21","239881","Plant.height.inches",38.7917826081628,0.912044743654589,40.5813537640641,37.0022114522615,"Estimable"
"771","19-23251","Pr_Urb_21","239882","Grain.test.weight...lbs.bu",56.2504680078715,0.325684483104387,56.8895107313159,55.611425284427,"Estimable"
"772","19-23251","Pr_Urb_21","239882","Grain.yield...bu.ac",86.9405535492583,3.54735946711764,93.9010148929963,79.9800922055203,"Estimable"
"773","19-23251","Pr_Urb_21","239882","Heading.time...Julian.date..JD..",136.790124733566,0.381009914606796,137.537724407854,136.042525059277,"Estimable"
"774","19-23251","Pr_Urb_21","239882","Plant.height.inches",42.4677383170755,0.918566599622527,44.2701063509856,40.6653702831653,"Estimable"
"775","19-23336","Pr_Urb_21","239885","Grain.test.weight...lbs.bu",55.0447034184449,0.453602885849681,55.9347415951877,54.1546652417021,"Estimable"
"776","19-23336","Pr_Urb_21","239885","Grain.yield...bu.ac",75.9676492725218,4.74147254548835,85.2711429475179,66.6641555975257,"Estimable"
"777","19-23336","Pr_Urb_21","239885","Heading.time...Julian.date..JD..",135.658997826678,0.379287611165023,136.40321807843,134.914777574926,"Estimable"
"778","19-23336","Pr_Urb_21","239885","Plant.height.inches",41.5786362655201,0.917297185045252,43.3785135140514,39.7787590169888,"Estimable"
"779","19-23337","Pr_Urb_21","239886","Grain.test.weight...lbs.bu",55.0083937412013,0.450875936137526,55.8930812259058,54.1237062564968,"Estimable"
"780","19-23337","Pr_Urb_21","239886","Grain.yield...bu.ac",82.0168175459942,4.73702098468503,91.3115765784546,72.7220585135337,"Estimable"
"781","19-23337","Pr_Urb_21","239886","Heading.time...Julian.date..JD..",136.260819631844,0.380757462012113,137.007923955565,135.513715308124,"Estimable"
"782","19-23337","Pr_Urb_21","239886","Plant.height.inches",37.235832965863,0.918462068096594,39.0379958929459,35.4336700387801,"Estimable"
"783","19-23350","Pr_Urb_21","239888","Grain.test.weight...lbs.bu",54.4001802125699,0.326261162463474,55.0403544690388,53.760005956101,"Estimable"
"784","19-23350","Pr_Urb_21","239888","Grain.yield...bu.ac",86.6292832196905,3.55481550895555,93.6043744568664,79.6541919825146,"Estimable"
"785","19-23350","Pr_Urb_21","239888","Heading.time...Julian.date..JD..",136.262942118747,0.381295431498826,137.011102020807,135.514782216687,"Estimable"
"786","19-23350","Pr_Urb_21","239888","Plant.height.inches",40.7050383657899,0.922755636917732,42.5156259309968,38.894450800583,"Estimable"
"787","19-23716","Pr_Urb_21","239891","Grain.test.weight...lbs.bu",55.64936443626,0.325441297526385,56.2879299924394,55.0107988800805,"Estimable"
"788","19-23716","Pr_Urb_21","239891","Grain.yield...bu.ac",72.338221882558,3.5304866470169,79.2655761749358,65.4108675901803,"Estimable"
"789","19-23716","Pr_Urb_21","239891","Heading.time...Julian.date..JD..",136.75839152185,0.381057922869826,137.506085395686,136.010697648013,"Estimable"
"790","19-23716","Pr_Urb_21","239891","Plant.height.inches",39.2180306200847,0.919131576651355,41.0215072252591,37.4145540149103,"Estimable"
"791","19-23829","Pr_Urb_21","239896","Grain.test.weight...lbs.bu",56.3926072655624,0.323406132407545,57.0271795167866,55.7580350143381,"Estimable"
"792","19-23829","Pr_Urb_21","239896","Grain.yield...bu.ac",84.9986411386897,3.53581364657206,91.9364478182094,78.0608344591701,"Estimable"
"793","19-23829","Pr_Urb_21","239896","Heading.time...Julian.date..JD..",135.955405331848,0.380940327978319,136.702868466538,135.207942197158,"Estimable"
"794","19-23829","Pr_Urb_21","239896","Plant.height.inches",41.3722333828503,0.913527822804355,43.1647145666717,39.579752199029,"Estimable"
"795","19-23833","Pr_Urb_21","239897","Grain.test.weight...lbs.bu",56.1758201577182,0.323301448204757,56.8101870025399,55.5414533128965,"Estimable"
"796","19-23833","Pr_Urb_21","239897","Grain.yield...bu.ac",82.5474519486755,3.53407817751568,89.4818533727109,75.6130505246402,"Estimable"
"797","19-23833","Pr_Urb_21","239897","Heading.time...Julian.date..JD..",136.154382522949,0.380434668966811,136.900853477389,135.407911568509,"Estimable"
"798","19-23833","Pr_Urb_21","239897","Plant.height.inches",41.7244573863873,0.912142093358867,43.5142195572843,39.9346952154903,"Estimable"
"799","19-23851","Pr_Urb_21","239900","Grain.test.weight...lbs.bu",56.2265350084871,0.328748738053161,56.8715902683875,55.5814797485868,"Estimable"
"800","19-23851","Pr_Urb_21","239900","Grain.yield...bu.ac",75.3705115328701,3.54626099499388,82.3288175064445,68.4122055592956,"Estimable"
"801","19-23851","Pr_Urb_21","239900","Heading.time...Julian.date..JD..",136.099335767228,0.38118132852761,136.847271781823,135.351399752633,"Estimable"
"802","19-23851","Pr_Urb_21","239900","Plant.height.inches",40.3725996712804,0.923287307499534,42.184230455413,38.5609688871478,"Estimable"
"803","19-23853","Pr_Urb_21","239901","Grain.test.weight...lbs.bu",55.6450861350263,0.324311388786417,56.2814346375975,55.0087376324552,"Estimable"
"804","19-23853","Pr_Urb_21","239901","Grain.yield...bu.ac",75.3967807804821,3.57312062683085,82.4077894561202,68.385772104844,"Estimable"
"805","19-23853","Pr_Urb_21","239901","Heading.time...Julian.date..JD..",137.019160420464,0.379816462655371,137.764418359653,136.273902481275,"Estimable"
"806","19-23853","Pr_Urb_21","239901","Plant.height.inches",43.1826670845292,0.911808854016803,44.971775388915,41.3935587801433,"Estimable"
"807","19-23855","Pr_Urb_21","239902","Grain.test.weight...lbs.bu",55.4223002983351,0.326912264345621,56.0637521161911,54.780848480479,"Estimable"
"808","19-23855","Pr_Urb_21","239902","Grain.yield...bu.ac",78.3709526901399,3.55646171145294,85.3492740281707,71.3926313521092,"Estimable"
"809","19-23855","Pr_Urb_21","239902","Heading.time...Julian.date..JD..",134.671512407181,0.382289852121643,135.42162351446,133.921401299902,"Estimable"
"810","19-23855","Pr_Urb_21","239902","Plant.height.inches",41.3248848104875,0.922100291958265,43.1341864887412,39.5155831322338,"Estimable"
"811","19-23871","Pr_Urb_21","239903","Grain.test.weight...lbs.bu",54.4192950295641,0.321024791200678,55.0491947254496,53.7893953336787,"Estimable"
"812","19-23871","Pr_Urb_21","239903","Grain.yield...bu.ac",80.4689081923277,3.50314647347604,87.3426168863875,73.5951994982679,"Estimable"
"813","19-23871","Pr_Urb_21","239903","Heading.time...Julian.date..JD..",135.621941660036,0.380542232809529,136.368623671172,134.8752596489,"Estimable"
"814","19-23871","Pr_Urb_21","239903","Plant.height.inches",39.2271701608718,0.914681965776698,41.0219159495685,37.432424372175,"Estimable"
"815","19-23904","Pr_Urb_21","239904","Grain.test.weight...lbs.bu",56.6302546699633,0.322783539098866,57.2636052979779,55.9969040419487,"Estimable"
"816","19-23904","Pr_Urb_21","239904","Grain.yield...bu.ac",78.6897308760479,3.50970201523982,85.5763025447955,71.8031592073003,"Estimable"
"817","19-23904","Pr_Urb_21","239904","Heading.time...Julian.date..JD..",136.057212747616,0.379500823632759,136.80185135481,135.312574140421,"Estimable"
"818","19-23904","Pr_Urb_21","239904","Plant.height.inches",42.6167812675599,0.910595111665335,44.4035080239811,40.8300545111386,"Estimable"
"819","19-23908","Pr_Urb_21","239905","Grain.test.weight...lbs.bu",54.2466532219338,0.320674805678261,54.8758661927433,53.6174402511244,"Estimable"
"820","19-23908","Pr_Urb_21","239905","Grain.yield...bu.ac",72.9127147911346,3.49976326472183,79.7797851126332,66.0456444696361,"Estimable"
"821","19-23908","Pr_Urb_21","239905","Heading.time...Julian.date..JD..",135.209153491359,0.379257824990742,135.953315298085,134.464991684632,"Estimable"
"822","19-23908","Pr_Urb_21","239905","Plant.height.inches",37.7981440146641,0.911593795164117,39.586830340718,36.0094576886102,"Estimable"
"823","19-23912","Pr_Urb_21","239906","Grain.test.weight...lbs.bu",54.9664722410711,0.324606008937289,55.6033988333989,54.3295456487433,"Estimable"
"824","19-23912","Pr_Urb_21","239906","Grain.yield...bu.ac",82.354040836375,3.57187101684916,89.3625975862771,75.3454840864729,"Estimable"
"825","19-23912","Pr_Urb_21","239906","Heading.time...Julian.date..JD..",135.671128673589,0.380777523611146,136.418272361233,134.923984985946,"Estimable"
"826","19-23912","Pr_Urb_21","239906","Plant.height.inches",39.9606750465443,0.916501620519793,41.758991275907,38.1623588171815,"Estimable"
"827","19-24047","Pr_Urb_21","239913","Grain.test.weight...lbs.bu",53.8978232576717,0.453623567471017,54.787902014916,53.0077445004275,"Estimable"
"828","19-24047","Pr_Urb_21","239913","Grain.yield...bu.ac",81.453281088131,4.84282053890429,90.9556350131175,71.9509271631444,"Estimable"
"829","19-24047","Pr_Urb_21","239913","Heading.time...Julian.date..JD..",135.186349164922,0.381504422209203,135.934919138691,134.437779191152,"Estimable"
"830","19-24047","Pr_Urb_21","239913","Plant.height.inches",39.7986541396839,0.919980420820458,41.6037963068293,37.9935119725385,"Estimable"
"831","19-24048","Pr_Urb_21","239914","Grain.test.weight...lbs.bu",54.3213282029754,0.324831595331436,54.9586974302802,53.6839589756706,"Estimable"
"832","19-24048","Pr_Urb_21","239914","Grain.yield...bu.ac",87.3621724557068,3.53310469798262,94.2946637641416,80.429681147272,"Estimable"
"833","19-24048","Pr_Urb_21","239914","Heading.time...Julian.date..JD..",134.84388861315,0.380534721791248,135.590555886521,134.09722133978,"Estimable"
"834","19-24048","Pr_Urb_21","239914","Plant.height.inches",39.2410513715257,0.918212971908407,41.0427255338232,37.4393772092282,"Estimable"
"835","19-24051","Pr_Urb_21","239916","Grain.test.weight...lbs.bu",55.3503854956373,0.457333173530307,56.2477430668318,54.4530279244427,"Estimable"
"836","19-24051","Pr_Urb_21","239916","Grain.yield...bu.ac",87.235032278655,4.81674590755457,96.6862237924891,77.7838407648208,"Estimable"
"837","19-24051","Pr_Urb_21","239916","Heading.time...Julian.date..JD..",137.004094342359,0.379815336771231,137.749350072391,136.258838612326,"Estimable"
"838","19-24051","Pr_Urb_21","239916","Plant.height.inches",40.2064495463785,0.914723431007827,42.001276696195,38.411622396562,"Estimable"
"839","19-24061","Pr_Urb_21","239919","Grain.test.weight...lbs.bu",55.0361241011124,0.322955246678122,55.6698116456361,54.4024365565888,"Estimable"
"840","19-24061","Pr_Urb_21","239919","Grain.yield...bu.ac",85.1230758135022,3.51746470259673,92.0248790610543,78.2212725659501,"Estimable"
"841","19-24061","Pr_Urb_21","239919","Heading.time...Julian.date..JD..",133.065578010275,0.38096617704079,133.813091864776,132.318064155775,"Estimable"
"842","19-24061","Pr_Urb_21","239919","Plant.height.inches",40.5891964273714,0.913528003005036,42.381677964774,38.7967148899688,"Estimable"
"843","19-24076","Pr_Urb_21","239924","Grain.test.weight...lbs.bu",54.2581707931587,0.32403895566129,54.8939847403081,53.6223568460094,"Estimable"
"844","19-24076","Pr_Urb_21","239924","Grain.yield...bu.ac",81.4350917517941,3.50976260526264,88.3217823074252,74.548401196163,"Estimable"
"845","19-24076","Pr_Urb_21","239924","Heading.time...Julian.date..JD..",134.857953557166,0.379282058567036,135.602162913873,134.11374420046,"Estimable"
"846","19-24076","Pr_Urb_21","239924","Plant.height.inches",39.071942178035,0.917946201513834,40.8730928960533,37.2707914600166,"Estimable"
"847","19-24106","Pr_Urb_21","239925","Grain.test.weight...lbs.bu",54.4039858235822,0.328458060097983,55.0484707289163,53.7595009182482,"Estimable"
"848","19-24106","Pr_Urb_21","239925","Grain.yield...bu.ac",87.0610440205053,3.54160656484686,94.0102172908914,80.1118707501191,"Estimable"
"849","19-24106","Pr_Urb_21","239925","Heading.time...Julian.date..JD..",135.553347967503,0.380392441902141,136.299736065989,134.806959869016,"Estimable"
"850","19-24106","Pr_Urb_21","239925","Plant.height.inches",37.6328397138658,0.915057784783339,39.4283229168822,35.8373565108494,"Estimable"
"851","19-24170","Pr_Urb_21","239934","Grain.test.weight...lbs.bu",54.9716157743438,0.451582778687366,55.8576901921431,54.0855413565444,"Estimable"
"852","19-24170","Pr_Urb_21","239934","Grain.yield...bu.ac",75.0831448859264,4.81960480698656,84.5399459973124,65.6263437745404,"Estimable"
"853","19-24170","Pr_Urb_21","239934","Heading.time...Julian.date..JD..",137.238258382083,0.379687669112929,137.983263608661,136.493253155504,"Estimable"
"854","19-24170","Pr_Urb_21","239934","Plant.height.inches",40.0753337261868,0.910674435893726,41.8622161288656,38.2884513235079,"Estimable"
"855","19-24261","Pr_Urb_21","239936","Grain.test.weight...lbs.bu",56.1997278392321,0.445873339927076,57.0745994657289,55.3248562127354,"Estimable"
"856","19-24261","Pr_Urb_21","239936","Grain.yield...bu.ac",80.0322099114045,4.72150357825549,89.2965214212473,70.7678984015617,"Estimable"
"857","19-24261","Pr_Urb_21","239936","Heading.time...Julian.date..JD..",136.206217075404,0.381388707894856,136.954560000007,135.457874150802,"Estimable"
"858","19-24261","Pr_Urb_21","239936","Plant.height.inches",38.6742204812423,0.920360566427492,40.4801085521585,36.8683324103261,"Estimable"
"859","19-24267","Pr_Urb_21","239937","Grain.test.weight...lbs.bu",54.0915388979239,0.463043151741289,55.0001003189058,53.1829774769421,"Estimable"
"860","19-24267","Pr_Urb_21","239937","Grain.yield...bu.ac",76.9978121317668,4.84703360943862,86.5084327449378,67.4871915185958,"Estimable"
"861","19-24267","Pr_Urb_21","239937","Heading.time...Julian.date..JD..",136.076567310286,0.381428490369917,136.824988294184,135.328146326388,"Estimable"
"862","19-24267","Pr_Urb_21","239937","Plant.height.inches",38.186828305246,0.919569749090679,39.9911646717032,36.3824919387888,"Estimable"
"863","19-24268","Pr_Urb_21","239938","Grain.test.weight...lbs.bu",56.1828763708876,0.326530619435456,56.823579343111,55.5421733986641,"Estimable"
"864","19-24268","Pr_Urb_21","239938","Grain.yield...bu.ac",78.3420405529109,3.54612413606137,85.3000779883465,71.3840031174753,"Estimable"
"865","19-24268","Pr_Urb_21","239938","Heading.time...Julian.date..JD..",134.711962984005,0.380380103082072,135.458326871841,133.965599096169,"Estimable"
"866","19-24268","Pr_Urb_21","239938","Plant.height.inches",38.3376352805562,0.916749456912202,40.1364378027926,36.5388327583199,"Estimable"
"867","19-24275","Pr_Urb_21","239940","Grain.test.weight...lbs.bu",55.3865903996421,0.321560258744474,56.0175407646729,54.7556400346113,"Estimable"
"868","19-24275","Pr_Urb_21","239940","Grain.yield...bu.ac",76.6008436390156,3.51281630029342,83.4935260109298,69.7081612671013,"Estimable"
"869","19-24275","Pr_Urb_21","239940","Heading.time...Julian.date..JD..",135.26872678748,0.379780139721308,136.013913455522,134.523540119438,"Estimable"
"870","19-24275","Pr_Urb_21","239940","Plant.height.inches",40.8591126676229,0.912359182144937,42.6493007998914,39.0689245353545,"Estimable"
"871","19-24306","Pr_Urb_21","239941","Grain.test.weight...lbs.bu",54.3384084186507,0.451538841464913,55.2243966249055,53.4524202123958,"Estimable"
"872","19-24306","Pr_Urb_21","239941","Grain.yield...bu.ac",76.702369765567,4.76109585038952,86.0443673634012,67.3603721677328,"Estimable"
"873","19-24306","Pr_Urb_21","239941","Heading.time...Julian.date..JD..",132.428695913726,0.378573311702519,133.171514600781,131.685877226671,"Estimable"
"874","19-24306","Pr_Urb_21","239941","Plant.height.inches",40.8573128517451,0.90887757738242,42.6406695434482,39.0739561600421,"Estimable"
"875","19-25126","Pr_Urb_21","239970","Grain.test.weight...lbs.bu",54.9644025178575,0.323079289622522,55.5983334535929,54.330471582122,"Estimable"
"876","19-25126","Pr_Urb_21","239970","Grain.yield...bu.ac",83.5320733211675,3.53841187993003,90.4749781315695,76.5891685107655,"Estimable"
"877","19-25126","Pr_Urb_21","239970","Heading.time...Julian.date..JD..",136.782648595277,0.380420721014443,137.529092181703,136.036205008851,"Estimable"
"878","19-25126","Pr_Urb_21","239970","Plant.height.inches",41.8702501664168,0.913469917041422,43.6626177302827,40.0778826025509,"Estimable"
"879","19-25145","Pr_Urb_21","239974","Grain.test.weight...lbs.bu",56.0128745872424,0.322401914232078,56.6454764089526,55.3802727655322,"Estimable"
"880","19-25145","Pr_Urb_21","239974","Grain.yield...bu.ac",76.0623436938247,3.52215795802492,82.9733558256997,69.1513315619498,"Estimable"
"881","19-25145","Pr_Urb_21","239974","Heading.time...Julian.date..JD..",135.352556827495,0.379660454361512,136.097508654572,134.607605000418,"Estimable"
"882","19-25145","Pr_Urb_21","239974","Plant.height.inches",42.7202470449903,0.912602546119978,44.510912694566,40.9295813954145,"Estimable"
"883","19-25162","Pr_Urb_21","239976","Grain.test.weight...lbs.bu",54.8925745508671,0.326184684350707,55.5325987455922,54.252550356142,"Estimable"
"884","19-25162","Pr_Urb_21","239976","Grain.yield...bu.ac",80.3722895830078,3.56527052225031,87.3678951538905,73.376684012125,"Estimable"
"885","19-25162","Pr_Urb_21","239976","Heading.time...Julian.date..JD..",136.809428710199,0.381429772954618,137.557852210724,136.061005209674,"Estimable"
"886","19-25162","Pr_Urb_21","239976","Plant.height.inches",41.4538009245472,0.917129472660077,43.2533490957508,39.6542527533437,"Estimable"
"887","19-25201","Pr_Urb_21","239979","Grain.test.weight...lbs.bu",54.8384922522427,0.322495581673903,55.471277863787,54.2057066406984,"Estimable"
"888","19-25201","Pr_Urb_21","239979","Grain.yield...bu.ac",72.1613905396388,3.52839483862136,79.0846403842969,65.2381406949808,"Estimable"
"889","19-25201","Pr_Urb_21","239979","Heading.time...Julian.date..JD..",137.750751540897,0.380708773865171,138.497760331034,137.003742750761,"Estimable"
"890","19-25201","Pr_Urb_21","239979","Plant.height.inches",40.7470300967966,0.913824578211838,42.5400935600743,38.9539666335188,"Estimable"
"891","19-25205","Pr_Urb_21","239980","Grain.test.weight...lbs.bu",55.7355128760951,0.448851143690925,56.6162274086124,54.8547983435778,"Estimable"
"892","19-25205","Pr_Urb_21","239980","Grain.yield...bu.ac",81.0485615175152,4.73950150253681,90.3481877050469,71.7489353299836,"Estimable"
"893","19-25205","Pr_Urb_21","239980","Heading.time...Julian.date..JD..",136.549660932983,0.381050078714244,137.297339415388,135.801982450579,"Estimable"
"894","19-25205","Pr_Urb_21","239980","Plant.height.inches",40.4604537426293,0.921315184636342,42.2682149203458,38.6526925649129,"Estimable"
"895","19-25237","Pr_Urb_21","239981","Grain.test.weight...lbs.bu",55.9785481263733,0.449868699156868,56.8612592582066,55.09583699454,"Estimable"
"896","19-25237","Pr_Urb_21","239981","Grain.yield...bu.ac",71.7786924586794,4.73618426587703,81.0718097209802,62.4855751963786,"Estimable"
"897","19-25237","Pr_Urb_21","239981","Heading.time...Julian.date..JD..",136.176307519343,0.379551050185077,136.921044678708,135.431570359978,"Estimable"
"898","19-25237","Pr_Urb_21","239981","Plant.height.inches",38.4879241968716,0.917512625785856,40.2882241730572,36.6876242206859,"Estimable"
"899","19-25245","Pr_Urb_21","239982","Grain.test.weight...lbs.bu",55.8406780840312,0.322318098182487,56.4731154458442,55.2082407222181,"Estimable"
"900","19-25245","Pr_Urb_21","239982","Grain.yield...bu.ac",84.5344357635273,3.53804050208001,91.4766118738376,77.592259653217,"Estimable"
"901","19-25245","Pr_Urb_21","239982","Heading.time...Julian.date..JD..",135.644075680947,0.380191367697036,136.390069241117,134.898082120776,"Estimable"
"902","19-25245","Pr_Urb_21","239982","Plant.height.inches",40.5544682381027,0.915139771283912,42.3501123111616,38.7588241650439,"Estimable"
"903","19-25322","Pr_Urb_21","239991","Grain.test.weight...lbs.bu",56.7924503469616,0.459432676205859,57.6939274632289,55.8909732306942,"Estimable"
"904","19-25322","Pr_Urb_21","239991","Grain.yield...bu.ac",83.3115309667519,4.78630627195624,92.7029952640851,73.9200666694188,"Estimable"
"905","19-25322","Pr_Urb_21","239991","Heading.time...Julian.date..JD..",135.648293365691,0.378271379741657,136.390519616101,134.906067115282,"Estimable"
"906","19-25322","Pr_Urb_21","239991","Plant.height.inches",40.9758494041909,0.912856974137814,42.7670142804167,39.1846845279652,"Estimable"
"907","19-25448","Pr_Urb_21","239999","Grain.test.weight...lbs.bu",55.4149159496343,0.332855184217449,56.0680286844118,54.7618032148567,"Estimable"
"908","19-25448","Pr_Urb_21","239999","Grain.yield...bu.ac",87.7534939221783,3.65002981107874,94.9154101697437,80.5915776746129,"Estimable"
"909","19-25448","Pr_Urb_21","239999","Heading.time...Julian.date..JD..",137.374230599435,0.39008806022874,138.139642982658,136.608818216212,"Estimable"
"910","19-25448","Pr_Urb_21","239999","Plant.height.inches",41.2936323119498,0.932283980135392,43.1229159425685,39.4643486813311,"Estimable"
"911","19-25464","Pr_Urb_21","240000","Grain.test.weight...lbs.bu",56.1399968737882,0.321040666162758,56.7699277187752,55.5100660288013,"Estimable"
"912","19-25464","Pr_Urb_21","240000","Grain.yield...bu.ac",88.9534270175517,3.49784235425574,95.8167282191829,82.0901258159204,"Estimable"
"913","19-25464","Pr_Urb_21","240000","Heading.time...Julian.date..JD..",136.792003611263,0.379298965957558,137.536246142853,136.047761079673,"Estimable"
"914","19-25464","Pr_Urb_21","240000","Plant.height.inches",42.5498415478276,0.90997129211687,44.3353442749694,40.7643388206858,"Estimable"
"915","19-25469","Pr_Urb_21","240001","Grain.test.weight...lbs.bu",55.6782093192848,0.329087531073951,56.3239293428627,55.032489295707,"Estimable"
"916","19-25469","Pr_Urb_21","240001","Grain.yield...bu.ac",86.0677318655288,3.61309836200975,93.1571829665547,78.9782807645029,"Estimable"
"917","19-25469","Pr_Urb_21","240001","Heading.time...Julian.date..JD..",134.077783617298,0.383170291653886,134.829622281479,133.325944953118,"Estimable"
"918","19-25469","Pr_Urb_21","240001","Plant.height.inches",40.5370961986001,0.92306636268479,42.3482934552437,38.7258989419564,"Estimable"
"919","19-25743","Pr_Urb_21","240031","Heading.time...Julian.date..JD..",136.015875682969,0.381701068680388,136.764831507164,135.266919858773,"Estimable"
"920","19-25743","Pr_Urb_21","240031","Plant.height.inches",42.1913685879788,0.91918456712329,43.9949491685566,40.387788007401,"Estimable"
"921","19-25764","Pr_Urb_21","240032","Grain.test.weight...lbs.bu",54.5706979757856,0.327481624309946,55.2132669648952,53.9281289866761,"Estimable"
"922","19-25764","Pr_Urb_21","240032","Grain.yield...bu.ac",81.4964480812208,3.53001450796433,88.4228759646302,74.5700201978114,"Estimable"
"923","19-25764","Pr_Urb_21","240032","Heading.time...Julian.date..JD..",133.743837441986,0.380091668120659,134.489635376352,132.998039507619,"Estimable"
"924","19-25764","Pr_Urb_21","240032","Plant.height.inches",41.497538173903,0.915403552552846,43.2936998261197,39.7013765216863,"Estimable"
"925","19-26345","Pr_Urb_21","240056","Grain.test.weight...lbs.bu",56.2747744170787,0.445948240015505,57.1497930089944,55.3997558251631,"Estimable"
"926","19-26345","Pr_Urb_21","240056","Grain.yield...bu.ac",79.5881073425283,4.70799475568366,88.8259124782125,70.3503022068442,"Estimable"
"927","19-26345","Pr_Urb_21","240056","Heading.time...Julian.date..JD..",137.398844884007,0.379021645886062,138.142543271239,136.655146496774,"Estimable"
"928","19-26345","Pr_Urb_21","240056","Plant.height.inches",43.3676392494762,0.918425374950881,45.1697301790002,41.5655483199522,"Estimable"
"929","19-26452","Pr_Urb_21","240072","Grain.test.weight...lbs.bu",55.2568750705375,0.324013663595663,55.8926393907893,54.6211107502858,"Estimable"
"930","19-26452","Pr_Urb_21","240072","Grain.yield...bu.ac",76.3860558176752,3.54590435481334,83.3436620087176,69.4284496266329,"Estimable"
"931","19-26452","Pr_Urb_21","240072","Heading.time...Julian.date..JD..",135.899923590799,0.381458999040138,136.64840443737,135.151442744228,"Estimable"
"932","19-26452","Pr_Urb_21","240072","Plant.height.inches",39.806441139334,0.915285481111828,41.602371117341,38.010511161327,"Estimable"
"933","19-26456","Pr_Urb_21","240074","Grain.test.weight...lbs.bu",55.7760283844694,0.321295679769444,56.4064596051211,55.1455971638177,"Estimable"
"934","19-26456","Pr_Urb_21","240074","Grain.yield...bu.ac",84.0959180909347,3.49268240614668,90.9490946858883,77.2427414959812,"Estimable"
"935","19-26456","Pr_Urb_21","240074","Heading.time...Julian.date..JD..",133.642504568394,0.379073914414258,134.386305514466,132.898703622321,"Estimable"
"936","19-26456","Pr_Urb_21","240074","Plant.height.inches",40.1125780053756,0.915663777337074,41.9092502583837,38.3159057523675,"Estimable"
"937","19-26709","Pr_Urb_21","240091","Grain.test.weight...lbs.bu",55.0583688845912,0.321782974784812,55.6897562525262,54.4269815166562,"Estimable"
"938","19-26709","Pr_Urb_21","240091","Grain.yield...bu.ac",90.8388588570755,3.50990630596322,97.72583137544,83.9518863387111,"Estimable"
"939","19-26709","Pr_Urb_21","240091","Heading.time...Julian.date..JD..",132.608127974371,0.379067140419422,133.351915628831,131.864340319912,"Estimable"
"940","19-26709","Pr_Urb_21","240091","Plant.height.inches",39.0668733605635,0.909991684112692,40.8524160999171,37.2813306212098,"Estimable"
"941","19-27409","Pr_Urb_21","240099","Grain.test.weight...lbs.bu",56.2681637189247,0.33029809963499,56.9162590630054,55.6200683748441,"Estimable"
"942","19-27409","Pr_Urb_21","240099","Grain.yield...bu.ac",77.6619817306399,3.5816064220957,84.6896408332954,70.6343226279843,"Estimable"
"943","19-27409","Pr_Urb_21","240099","Heading.time...Julian.date..JD..",136.553652967301,0.383532211180562,137.306201772897,135.801104161704,"Estimable"
"944","19-27409","Pr_Urb_21","240099","Plant.height.inches",41.0674333309289,0.925816364267388,42.8840265109032,39.2508401509546,"Estimable"
"945","19-27466","Pr_Urb_21","240112","Grain.test.weight...lbs.bu",54.4847622807551,0.323940099675371,55.120382257354,53.8491423041563,"Estimable"
"946","19-27466","Pr_Urb_21","240112","Grain.yield...bu.ac",84.0115719541233,3.5477986640984,90.9728950694509,77.0502488387958,"Estimable"
